date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,12:00:44,1,32,100,1000,0.0035,0.3600,0.1570,225
2026-03-17,12:00:44,1,16,200,400,0.0057,0.3600,0.2636,225
2026-03-17,12:00:44,1,32,200,1000,0.0036,0.3600,0.0841,225
2026-03-17,12:00:44,1,16,300,400,0.0061,0.3600,0.2647,225
2026-03-17,12:00:44,1,32,800,800,0.0057,0.3600,0.2639,225
2026-03-17,12:00:44,1,48,300,800,0.0056,0.3600,0.2277,225
2026-03-17,12:00:44,1,16,600,400,0.0059,0.3600,0.2663,225
2026-03-17,12:00:44,1,48,500,500,0.0053,0.3600,0.2427,225
2026-03-17,12:00:44,1,16,800,900,0.0036,0.3600,0.1577,225
2026-03-17,12:00:44,1,16,100,900,0.0037,0.3600,0.1527,225
2026-03-17,12:00:44,1,32,1000,400,0.0063,0.3600,0.2631,225
2026-03-17,12:00:44,1,48,200,500,0.0054,0.3600,0.2439,225
2026-03-17,12:00:44,1,48,400,1000,0.0053,0.3600,0.2323,225
2026-03-17,12:00:44,1,48,900,800,0.0055,0.3600,0.2309,225
2026-03-17,12:00:44,1,32,400,500,0.0059,0.3600,0.2484,225
2026-03-17,12:00:44,1,32,700,1000,0.0058,0.3600,0.2670,225
2026-03-17,12:00:44,1,16,200,500,0.0057,0.3600,0.2635,225
2026-03-17,12:00:44,1,16,100,1000,0.0037,0.3600,0.1404,225
2026-03-17,12:00:44,1,16,800,1000,0.0036,0.3600,0.1633,225
2026-03-17,12:00:44,1,16,300,500,0.0061,0.3600,0.2646,225
2026-03-17,12:00:44,1,32,800,900,0.0057,0.3600,0.2653,225
2026-03-17,12:00:44,1,48,300,900,0.0056,0.3600,0.2261,225
2026-03-17,12:00:44,1,16,600,500,0.0059,0.3600,0.2604,225
2026-03-17,12:00:44,1,48,500,600,0.0053,0.3600,0.2428,225
2026-03-17,12:00:44,1,48,200,600,0.0054,0.3600,0.2420,225
