date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:26:22,5,48,100,200,0.1948,0.88,1.6527,250
2026-03-16,20:26:22,5,16,100,800,0.3187,0.88,2.2479,250
2026-03-16,20:26:22,5,32,900,200,0.4940,0.88,2.1724,250
2026-03-16,20:26:22,5,32,600,400,0.2513,0.88,3.4247,250
2026-03-16,20:26:22,5,16,1000,300,0.9317,0.88,3.4371,250
2026-03-16,20:26:22,5,16,800,600,0.4989,0.88,2.2405,250
2026-03-16,20:26:22,3,64,500,1000,0.2723,0.7057142857142857,1.9171,350
2026-03-16,20:26:22,5,32,800,500,0.4302,0.88,1.3006,250
2026-03-16,20:26:22,5,16,300,400,0.8291,0.88,3.4336,250
2026-03-16,20:26:22,5,32,300,500,0.3409,0.88,3.4576,250
2026-03-16,20:26:22,3,64,800,700,0.2565,0.7057142857142857,1.9227,350
2026-03-16,20:26:22,5,32,1000,100,0.2590,0.88,1.6479,250
2026-03-16,20:26:22,3,64,700,1000,0.1383,0.7057142857142857,1.9046,350
2026-03-16,20:26:22,5,32,400,600,0.5292,0.88,1.2256,250
2026-03-16,20:26:22,5,32,100,700,0.2220,0.88,2.1875,250
2026-03-16,20:26:22,5,32,500,400,0.5051,0.88,2.3127,250
2026-03-16,20:26:22,5,32,200,500,0.3158,0.88,3.4522,250
2026-03-16,20:26:22,5,32,700,400,0.4533,0.88,2.2427,250
2026-03-16,20:26:22,5,16,600,800,0.4211,0.88,2.2163,250
2026-03-16,20:26:22,5,32,800,600,0.4302,0.88,1.3355,250
2026-03-16,20:26:22,5,16,900,400,0.8853,0.88,3.4631,250
2026-03-16,20:26:22,3,64,900,800,0.2629,0.7057142857142857,1.9469,350
2026-03-16,20:26:22,5,16,100,900,0.3187,0.88,2.2653,250
2026-03-16,20:26:22,5,48,100,300,0.1948,0.88,2.2730,250
2026-03-16,20:26:22,5,32,400,700,0.5292,0.88,1.2437,250
2026-03-16,20:26:22,3,64,600,1000,0.2490,0.7057142857142857,1.9453,350
2026-03-16,20:26:22,5,32,900,300,0.4940,0.88,2.3370,250
2026-03-16,20:26:22,5,32,1000,200,0.2590,0.88,1.6760,250
2026-03-16,20:26:22,3,64,1000,800,0.1958,0.7057142857142857,1.9507,350
2026-03-16,20:26:22,5,16,800,700,0.4989,0.88,2.3267,250
2026-03-16,20:26:23,5,16,200,500,0.8182,0.88,3.5059,250
2026-03-16,20:26:23,5,16,500,500,0.8532,0.88,3.5046,250
2026-03-16,20:26:23,5,16,400,600,0.3350,0.88,3.4790,250
2026-03-16,20:26:23,5,32,100,800,0.2220,0.88,2.2170,250
2026-03-16,20:26:23,5,16,700,600,0.4491,0.88,3.5106,250
2026-03-16,20:26:23,5,32,400,800,0.5292,0.88,1.1357,250
2026-03-16,20:26:23,3,64,800,800,0.2565,0.7057142857142857,1.9439,350
2026-03-16,20:26:23,5,32,500,500,0.5051,0.88,2.3119,250
2026-03-16,20:26:23,5,32,1000,300,0.2590,0.88,1.1057,250
2026-03-16,20:26:23,5,32,800,700,0.4302,0.88,1.7944,250
2026-03-16,20:26:23,5,16,600,900,0.4211,0.88,2.0780,250
2026-03-16,20:26:23,5,32,600,500,0.2513,0.88,3.4687,250
2026-03-16,20:26:23,5,16,1000,400,0.9317,0.88,3.5277,250
2026-03-16,20:26:23,5,32,700,500,0.4533,0.88,2.2151,250
2026-03-16,20:26:23,5,16,300,500,0.8291,0.88,3.4945,250
2026-03-16,20:26:23,5,32,300,600,0.3409,0.88,3.5026,250
