date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,11:04:01,1,16,600,1000,0.0058,0.3600,0.2771,225
2026-03-17,11:04:01,1,48,600,1000,0.0032,0.3600,0.2424,225
2026-03-17,11:04:01,1,48,100,400,0.0063,0.3600,0.2440,225
2026-03-17,11:04:01,1,16,100,600,0.0032,0.3600,0.2578,225
2026-03-17,11:04:01,1,48,800,800,0.0056,0.3600,0.2482,225
2026-03-17,11:04:01,1,16,900,800,0.0059,0.3600,0.2601,225
2026-03-17,11:04:01,1,48,500,600,0.0058,0.3600,0.2400,225
2026-03-17,11:04:01,1,32,300,800,0.0064,0.3600,0.2559,225
2026-03-17,11:04:01,1,16,300,700,0.0059,0.3600,0.2605,225
2026-03-17,11:04:01,1,32,400,1000,0.0058,0.3600,0.1594,225
2026-03-17,11:04:01,1,48,900,700,0.0055,0.3600,0.2410,225
2026-03-17,11:04:01,1,32,600,500,0.0066,0.3600,0.2572,225
2026-03-17,11:04:01,1,32,900,800,0.0061,0.3600,0.2626,225
2026-03-17,11:04:01,1,48,100,500,0.0063,0.3600,0.2424,225
2026-03-17,11:04:01,1,48,800,900,0.0056,0.3600,0.2464,225
2026-03-17,11:04:01,1,16,100,700,0.0032,0.3600,0.2585,225
2026-03-17,11:04:01,1,48,500,700,0.0058,0.3600,0.2397,225
2026-03-17,11:04:01,1,16,900,900,0.0059,0.3600,0.2649,225
2026-03-17,11:04:01,1,32,300,900,0.0064,0.3600,0.2555,225
2026-03-17,11:04:01,1,16,300,800,0.0059,0.3600,0.2624,225
2026-03-17,11:04:01,1,48,900,800,0.0055,0.3600,0.2389,225
2026-03-17,11:04:01,1,32,600,600,0.0066,0.3600,0.2602,225
2026-03-17,11:04:01,1,32,900,900,0.0061,0.3600,0.2605,225
2026-03-17,11:04:01,1,48,100,600,0.0063,0.3600,0.2410,225
2026-03-17,11:04:01,1,48,800,1000,0.0056,0.3600,0.2432,225
2026-03-17,11:04:01,1,48,500,800,0.0058,0.3600,0.2358,225
2026-03-17,11:04:01,1,16,100,800,0.0032,0.3600,0.2543,225
2026-03-17,11:04:01,1,16,900,1000,0.0059,0.3600,0.2606,225
2026-03-17,11:04:01,1,32,300,1000,0.0064,0.3600,0.2517,225
2026-03-17,11:04:01,1,48,900,900,0.0055,0.3600,0.2364,225
2026-03-17,11:04:01,1,16,300,900,0.0059,0.3600,0.2593,225
2026-03-17,11:04:01,1,32,600,700,0.0066,0.3600,0.2528,225
2026-03-17,11:04:01,1,48,100,700,0.0063,0.3600,0.2354,225
2026-03-17,11:04:01,1,32,900,1000,0.0061,0.3600,0.2539,225
2026-03-17,11:04:01,1,48,500,900,0.0058,0.3600,0.2363,225
2026-03-17,11:04:01,1,16,100,900,0.0032,0.3600,0.2529,225
2026-03-17,11:04:01,1,48,900,1000,0.0055,0.3600,0.2373,225
2026-03-17,11:04:01,1,16,300,1000,0.0059,0.3600,0.2531,225
2026-03-17,11:04:01,1,32,600,800,0.0066,0.3600,0.2488,225
2026-03-17,11:04:01,1,48,100,800,0.0063,0.3600,0.2299,225
2026-03-17,11:04:01,1,48,500,1000,0.0058,0.3600,0.2346,225
2026-03-17,11:04:01,1,16,100,1000,0.0032,0.3600,0.2541,225
2026-03-17,11:04:01,1,32,600,900,0.0066,0.3600,0.2554,225
2026-03-17,11:04:01,1,48,100,900,0.0063,0.3600,0.2392,225
2026-03-17,11:04:01,1,48,100,1000,0.0063,0.3600,0.2377,225
2026-03-17,11:04:01,1,32,600,1000,0.0066,0.3600,0.2534,225
2026-03-17,11:04:04,1,64,300,100,0.0053,0.3600,0.2246,225
2026-03-17,11:04:04,1,64,800,100,0.0053,0.3600,0.2233,225
2026-03-17,11:04:04,1,64,300,200,0.0053,0.3600,0.2205,225
2026-03-17,11:04:04,1,64,100,100,0.0052,0.3600,0.2232,225
2026-03-17,11:04:04,1,64,800,200,0.0053,0.3600,0.2224,225
2026-03-17,11:04:04,1,64,300,300,0.0053,0.3600,0.2257,225
2026-03-17,11:04:04,1,64,100,200,0.0052,0.3600,0.2238,225
2026-03-17,11:04:04,1,64,200,100,0.0055,0.3600,0.2355,225
2026-03-17,11:04:04,1,64,800,300,0.0053,0.3600,0.2257,225
2026-03-17,11:04:04,1,64,600,100,0.0031,0.3600,0.1428,225
2026-03-17,11:04:04,1,64,300,400,0.0053,0.3600,0.2320,225
2026-03-17,11:04:04,1,64,100,300,0.0052,0.3600,0.2244,225
2026-03-17,11:04:04,1,64,200,200,0.0055,0.3600,0.2338,225
2026-03-17,11:04:04,1,64,600,200,0.0031,0.3600,0.1321,225
2026-03-17,11:04:04,1,64,800,400,0.0053,0.3600,0.2329,225
2026-03-17,11:04:04,1,64,500,100,0.0053,0.3600,0.2345,225
2026-03-17,11:04:04,1,64,300,500,0.0053,0.3600,0.2293,225
2026-03-17,11:04:04,1,64,600,300,0.0031,0.3600,0.1430,225
2026-03-17,11:04:04,1,64,100,400,0.0052,0.3600,0.2274,225
2026-03-17,11:04:04,1,64,200,300,0.0055,0.3600,0.2368,225
2026-03-17,11:04:04,1,64,800,500,0.0053,0.3600,0.2349,225
2026-03-17,11:04:04,1,64,500,200,0.0053,0.3600,0.2359,225
2026-03-17,11:04:04,1,64,600,400,0.0031,0.3600,0.1482,225
2026-03-17,11:04:04,1,64,300,600,0.0053,0.3600,0.2328,225
2026-03-17,11:04:04,1,64,100,500,0.0052,0.3600,0.2229,225
2026-03-17,11:04:04,1,64,600,500,0.0031,0.3600,0.1402,225
2026-03-17,11:04:04,1,64,200,400,0.0055,0.3600,0.2273,225
2026-03-17,11:04:04,1,64,800,600,0.0053,0.3600,0.2275,225
2026-03-17,11:04:04,1,64,500,300,0.0053,0.3600,0.2255,225
2026-03-17,11:04:04,1,64,300,700,0.0053,0.3600,0.2249,225
2026-03-17,11:04:04,1,64,600,600,0.0031,0.3600,0.1426,225
2026-03-17,11:04:04,1,64,100,600,0.0052,0.3600,0.2203,225
2026-03-17,11:04:04,1,64,200,500,0.0055,0.3600,0.2352,225
2026-03-17,11:04:04,1,64,900,100,0.0032,0.3600,0.1432,225
2026-03-17,11:04:04,1,64,800,700,0.0053,0.3600,0.2239,225
2026-03-17,11:04:04,1,64,600,700,0.0031,0.3600,0.1471,225
2026-03-17,11:04:04,1,64,500,400,0.0053,0.3600,0.2273,225
