date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:24:43,1,48,700,1000,0.0009,0.4444444444444444,0.1046,90
2026-03-16,20:24:43,1,48,200,600,0.0009,0.4444444444444444,0.0883,90
2026-03-16,20:24:43,1,32,200,100,0.0009,0.4444444444444444,0.1057,90
2026-03-16,20:24:43,1,16,800,500,0.0010,0.4444444444444444,0.1031,90
2026-03-16,20:24:43,1,48,1000,900,0.0009,0.4444444444444444,0.0883,90
2026-03-16,20:24:43,1,32,100,400,0.0020,0.4444444444444444,0.1019,90
2026-03-16,20:24:43,1,48,200,700,0.0009,0.4444444444444444,0.0853,90
2026-03-16,20:24:43,1,32,200,200,0.0009,0.4444444444444444,0.1085,90
2026-03-16,20:24:43,1,16,800,600,0.0010,0.4444444444444444,0.1037,90
2026-03-16,20:24:43,1,16,1000,100,0.0009,0.4444444444444444,0.1061,90
2026-03-16,20:24:43,1,16,400,100,0.0010,0.4444444444444444,0.1084,90
2026-03-16,20:24:43,1,48,1000,1000,0.0009,0.4444444444444444,0.0882,90
2026-03-16,20:24:43,1,48,200,800,0.0009,0.4444444444444444,0.0857,90
2026-03-16,20:24:43,1,32,100,500,0.0020,0.4444444444444444,0.1134,90
2026-03-16,20:24:43,1,32,300,100,0.0010,0.4444444444444444,0.1087,90
2026-03-16,20:24:43,1,16,800,700,0.0010,0.4444444444444444,0.1056,90
2026-03-16,20:24:43,1,32,200,300,0.0009,0.4444444444444444,0.1068,90
2026-03-16,20:24:43,1,16,1000,200,0.0009,0.4444444444444444,0.1076,90
2026-03-16,20:24:43,1,16,400,200,0.0010,0.4444444444444444,0.1050,90
2026-03-16,20:24:43,1,48,200,900,0.0009,0.4444444444444444,0.0848,90
2026-03-16,20:24:43,1,32,100,600,0.0020,0.4444444444444444,0.1094,90
2026-03-16,20:24:43,1,32,300,200,0.0010,0.4444444444444444,0.1094,90
2026-03-16,20:24:43,1,48,200,1000,0.0009,0.4444444444444444,0.0866,90
2026-03-16,20:24:43,1,16,800,800,0.0010,0.4444444444444444,0.1038,90
2026-03-16,20:24:43,1,32,200,400,0.0009,0.4444444444444444,0.1059,90
2026-03-16,20:24:43,1,16,400,300,0.0010,0.4444444444444444,0.1046,90
2026-03-16,20:24:43,1,16,1000,300,0.0009,0.4444444444444444,0.1096,90
2026-03-16,20:24:43,1,48,400,100,0.0006,0.4444444444444444,0.0510,90
2026-03-16,20:24:43,1,32,100,700,0.0020,0.4444444444444444,0.1094,90
2026-03-16,20:24:43,1,48,400,200,0.0006,0.4444444444444444,0.0497,90
2026-03-16,20:24:43,1,32,300,300,0.0010,0.4444444444444444,0.1093,90
2026-03-16,20:24:43,1,16,800,900,0.0010,0.4444444444444444,0.1053,90
2026-03-16,20:24:43,1,32,200,500,0.0009,0.4444444444444444,0.1067,90
2026-03-16,20:24:43,1,16,400,400,0.0010,0.4444444444444444,0.1091,90
2026-03-16,20:24:43,1,16,1000,400,0.0009,0.4444444444444444,0.1094,90
2026-03-16,20:24:43,1,48,400,300,0.0006,0.4444444444444444,0.0539,90
2026-03-16,20:24:43,1,32,100,800,0.0020,0.4444444444444444,0.1097,90
2026-03-16,20:24:43,1,48,400,400,0.0006,0.4444444444444444,0.0530,90
2026-03-16,20:24:43,1,32,300,400,0.0010,0.4444444444444444,0.1146,90
2026-03-16,20:24:43,1,16,800,1000,0.0010,0.4444444444444444,0.1029,90
2026-03-16,20:24:43,1,32,200,600,0.0009,0.4444444444444444,0.1080,90
2026-03-16,20:24:43,1,16,400,500,0.0010,0.4444444444444444,0.1112,90
2026-03-16,20:24:43,1,16,1000,500,0.0009,0.4444444444444444,0.1103,90
2026-03-16,20:24:43,1,48,400,500,0.0006,0.4444444444444444,0.0513,90
